id,x,y,z
TEST_01951,2.8083436,0.5575925,-0.56671286
TEST_01952,2.6871526,1.4317375,-0.47254264
TEST_01953,1.6889324,-0.31535557,0.19985005
TEST_01954,2.6862464,-0.19137406,0.113562234
TEST_01955,1.9496887,-0.21176048,0.22108814
TEST_01956,1.6294041,0.6484574,0.4314851
TEST_01957,2.0756075,-0.043718316,0.42248777
TEST_01958,2.668911,-0.54629225,-0.4004293
TEST_01959,3.96073,-1.3577181,2.3990655
TEST_01960,4.580596,0.45994735,0.9658764
TEST_01961,3.633818,1.9859366,-0.61502314
TEST_01962,2.2617488,0.3443781,1.041889
TEST_01963,1.7754567,0.4023759,-0.54075336
TEST_01964,3.3112395,0.64546514,-0.8451886
TEST_01965,2.0214152,1.1114811,-0.673741
TEST_01966,1.3061568,0.7724596,-0.17397693
TEST_01967,4.1116467,-0.3101415,0.15918486
TEST_01968,3.9418724,-0.39510897,0.72770417
TEST_01969,4.360688,-0.08248085,-0.98623925
TEST_01970,2.3849661,0.44498986,0.63168037
TEST_01971,3.2055647,-0.04248305,0.631051
TEST_01972,4.8842354,-0.0059720147,-0.9844536
TEST_01973,1.0379767,0.16530168,0.21733052
TEST_01974,3.3016012,-0.6200712,1.0502857
TEST_01975,1.198868,-0.183496,0.4139854
TEST_01976,2.6701615,-0.80576324,-0.653447
TEST_01977,3.6822286,2.2412481,-0.13870229
TEST_01978,5.657945,0.5254249,0.7245879
TEST_01979,4.6488137,1.3901112,0.038490113
TEST_01980,2.0838954,-0.81143385,-0.26279563
TEST_01981,3.118743,-0.2098625,0.07450929
TEST_01982,1.9775672,-0.7665966,0.69507265
TEST_01983,2.602926,0.41351333,0.5113439
TEST_01984,1.576359,-0.40967825,-0.32109216
TEST_01985,4.865803,-0.16531374,-0.041919272
TEST_01986,2.7219398,-0.33648714,0.45825177
TEST_01987,4.67287,0.39058843,0.3354574
TEST_01988,2.3905897,0.53467953,-0.3275339
TEST_01989,3.0993047,1.3939614,-0.76517105
TEST_01990,4.918756,0.76004833,1.5835651
TEST_01991,3.1820388,0.47285512,0.45945188
TEST_01992,2.0119708,0.63973606,0.47462064
TEST_01993,2.7847266,0.09971382,0.20267446
TEST_01994,2.336438,0.43650678,0.120048776
TEST_01995,1.7349852,-0.60439664,-0.098368295
TEST_01996,1.8782989,0.19981629,0.46332026
TEST_01997,2.075744,0.22800909,-0.1768898
TEST_01998,2.7167478,1.5349042,1.0342208
TEST_01999,3.1657379,1.8979168,-0.8131765
TEST_02000,3.9296887,-0.10994617,-0.6055103
TEST_02001,3.5025458,0.2998706,0.004622327
TEST_02002,1.7875593,-1.4523742,0.49304855
TEST_02003,3.466215,-0.70834386,0.011213696
TEST_02004,4.0478354,-0.67270035,-0.1915144
TEST_02005,2.228988,-0.08427449,-0.39917815
TEST_02006,4.30973,1.1204534,0.60117924
TEST_02007,3.045942,-0.966384,-0.02102376
TEST_02008,5.07649,1.6766067,0.011518295
TEST_02009,2.7969582,0.37416026,0.47280976
TEST_02010,2.013822,0.06411159,0.09170588
TEST_02011,2.4534917,-0.3477509,-0.1850647
TEST_02012,3.0390499,-0.8043479,0.11334437
TEST_02013,2.8046591,0.21289115,-0.0110290125
TEST_02014,3.3427603,0.06439902,1.2673172
TEST_02015,2.7225866,0.48007357,-0.19678
TEST_02016,3.0206823,0.38766536,-0.5182781
TEST_02017,3.6401858,-1.7704897,-0.4453861
TEST_02018,3.4144943,-0.18938702,-1.0409846
TEST_02019,3.6277893,0.9289363,0.9923686
TEST_02020,2.6959493,0.939515,0.88260823
TEST_02021,1.5022959,-0.22384074,-0.14845257
TEST_02022,1.1482654,-0.26902947,0.4478858
TEST_02023,3.5542636,-0.22328721,0.15857968
TEST_02024,2.4589112,-0.22892728,-0.34413508
TEST_02025,1.3017908,0.3577899,-0.09595269
TEST_02026,1.6686193,-0.4791432,-0.36871588
TEST_02027,2.9499967,-0.24200022,0.92643285
TEST_02028,1.9779719,-0.13938792,0.2182526
TEST_02029,4.6866636,1.0962294,0.4964544
TEST_02030,1.961611,-0.7901616,0.7499434
TEST_02031,2.3486097,-0.14081472,-0.43161154
TEST_02032,3.8028343,-0.33756724,1.9680531
TEST_02033,3.3296645,0.19303375,0.32098848
TEST_02034,2.1458137,-0.058759123,-0.104457125
TEST_02035,2.3570054,0.64898086,0.5522148
TEST_02036,4.1582274,1.7755778,0.3233889
TEST_02037,1.587178,0.34839928,0.22660339
TEST_02038,2.3528416,0.97948205,0.97046447
TEST_02039,2.6614223,0.60911906,1.4051607
TEST_02040,4.2508135,1.0152828,1.5803313
TEST_02041,3.2107875,-2.5752485,-0.015477074
TEST_02042,4.7328286,0.43633065,-0.5917845
TEST_02043,3.7570949,0.38277704,0.121164
TEST_02044,3.3993917,-1.6817683,1.3673329
TEST_02045,1.4438201,-0.47752592,-0.011505789
TEST_02046,4.5048914,-0.79014635,1.1761934
TEST_02047,4.990297,-1.1536433,-0.08301691
TEST_02048,2.840689,-0.89851093,-0.92244995
TEST_02049,2.8344474,0.2809935,0.47173244
TEST_02050,2.9781272,0.4043739,0.15715581
TEST_02051,3.3795223,-0.06398784,0.09658134
TEST_02052,2.1327062,1.0999064,-0.7233133
TEST_02053,3.1260862,0.31811678,0.22691837
TEST_02054,2.8659222,-0.17914777,0.7946348
TEST_02055,1.8808472,-0.6110781,0.3059858
TEST_02056,3.5720685,0.6301074,-0.43609437
TEST_02057,3.697523,0.49690956,1.1649985
TEST_02058,2.9390438,1.5335717,1.112213
TEST_02059,2.733456,-1.5516386,-0.828298
TEST_02060,1.1089773,-0.30031762,0.11690052
TEST_02061,3.0676842,0.46638763,0.8966569
TEST_02062,1.6218631,0.13410093,-0.09339771
TEST_02063,2.8274722,-0.6584056,0.4644747
TEST_02064,1.5141882,-0.044522505,0.24353158
TEST_02065,2.6176894,-0.17381378,0.2647187
TEST_02066,2.4146962,0.387066,0.2115699
TEST_02067,3.9687917,0.46279836,0.5075782
TEST_02068,2.7901454,0.12522852,0.15301114
TEST_02069,3.2179232,1.2073083,0.51754767
TEST_02070,1.8229074,-0.6826974,-0.35649705
TEST_02071,2.5338914,1.0000796,-0.66994476
TEST_02072,2.8044512,1.57027,0.121819235
TEST_02073,2.9396172,-1.280227,0.7630828
TEST_02074,2.7899346,0.073083416,0.14758825
TEST_02075,1.820725,0.36191174,0.3231753
TEST_02076,2.211433,0.8998785,-0.47355294
TEST_02077,3.0919685,-1.1866335,0.013500339
TEST_02078,3.4489326,1.7329808,0.8509484
TEST_02079,5.1512995,1.4064813,1.8760707
TEST_02080,2.719925,1.4251713,0.6025491
TEST_02081,2.0668614,0.35700512,-0.61094844
TEST_02082,4.4749303,0.38607657,-0.53274
TEST_02083,2.2294033,-0.2259565,0.6352795
TEST_02084,1.448773,-0.08314507,0.1936287
TEST_02085,2.7462049,0.428426,-0.1230065
TEST_02086,3.3599663,0.0005804794,0.9667037
TEST_02087,4.4494576,-0.58957505,-0.16303995
TEST_02088,1.2830545,-0.035734445,-0.28559574
TEST_02089,2.4417768,-0.06340107,0.078832485
TEST_02090,2.6335087,0.5564695,0.09019965
TEST_02091,3.1991296,-0.14811432,0.5572379
TEST_02092,2.1653137,-0.9840356,-0.24039644
TEST_02093,2.4237616,-0.16683286,-0.06770328
TEST_02094,2.7160654,1.051777,-1.0207641
TEST_02095,2.8278563,0.017603025,0.036553238
TEST_02096,1.6363349,0.6786728,0.8859227
TEST_02097,4.2877884,1.0499586,2.2233543
TEST_02098,4.866455,-0.5621772,-0.18007138
TEST_02099,3.8712437,-0.5694105,-0.4388059
TEST_02100,2.7344463,0.009867305,-0.77900136
TEST_02101,3.439721,0.011335065,-0.6302571
TEST_02102,1.8556795,0.32966417,-0.34265947
TEST_02103,4.3464584,0.18309225,0.6278287
TEST_02104,2.6336145,-0.17629264,0.38428786
TEST_02105,3.7288098,-0.9489562,1.3222574
TEST_02106,1.7417879,-0.66138,-0.481747
TEST_02107,2.3292174,-0.35552374,-0.42363042
TEST_02108,2.7777817,1.283532,0.8727079
TEST_02109,1.746934,-0.7076576,-0.3140225
TEST_02110,4.91734,-1.0972248,0.98373824
TEST_02111,3.4520433,-0.56209445,-0.2741128
TEST_02112,3.3830137,0.60224956,0.44637898
TEST_02113,2.7943614,-1.0118018,0.6681126
TEST_02114,1.9543376,-0.39666143,-0.029558938
TEST_02115,1.7987914,0.2501598,-0.20057863
TEST_02116,1.4986943,-0.33205923,-0.12165835
TEST_02117,1.8968376,0.05518942,-0.17787653
TEST_02118,2.9517412,-0.771071,0.78679717
TEST_02119,4.0686784,1.1018646,0.6429753
TEST_02120,3.1882904,1.6543294,1.0448002
TEST_02121,1.3334255,0.88720244,0.07930137
TEST_02122,2.9326048,-0.7665832,1.3850317
TEST_02123,1.7532492,0.48156384,-0.27527556
TEST_02124,2.6692817,0.117973134,0.20466824
TEST_02125,2.2061112,-0.5340538,0.7568686
TEST_02126,1.7506853,0.90237516,0.26093888
TEST_02127,3.460572,-0.1288034,1.2692316
TEST_02128,5.660137,-1.5225415,-0.6921338
TEST_02129,2.776601,0.6887443,-0.1665931
TEST_02130,1.9278339,0.39093247,-0.33081213
TEST_02131,2.619881,-0.3294486,0.28754485
TEST_02132,3.6229892,1.3940312,1.1864746
TEST_02133,3.1438558,0.27710757,-0.1106038
TEST_02134,3.0731583,-1.218984,0.048884965
TEST_02135,2.0586395,-0.09625154,0.06456207
TEST_02136,2.2521267,-0.16488147,-0.30170506
TEST_02137,3.497931,0.12166595,1.9551159
TEST_02138,4.0964756,0.9826509,-0.7724763
TEST_02139,1.1811019,-0.65855956,-0.16635254
TEST_02140,2.449462,0.009491631,-0.013708339
TEST_02141,1.949939,-0.1723479,-0.6120798
TEST_02142,1.7520653,0.013119717,0.47252876
TEST_02143,2.657142,0.2911218,-0.01768462
TEST_02144,2.6993365,-0.28915277,0.8503261
TEST_02145,1.6414036,0.093166575,0.013737853
TEST_02146,1.1458311,0.11213478,0.33601767
TEST_02147,2.5554705,-0.6448644,0.9664427
TEST_02148,2.471932,-0.035821866,-0.08248243
TEST_02149,1.7807157,-0.21440536,-0.7448958
TEST_02150,1.1856716,-0.17852528,0.24448195
TEST_02151,1.8525413,0.24943814,0.41299826
TEST_02152,3.3759604,1.5475401,0.5506152
TEST_02153,2.9869509,1.3805478,-0.46761337
TEST_02154,2.7457824,0.16972741,-0.25393334
TEST_02155,1.8276893,-0.034483965,-0.53752893
TEST_02156,4.197748,0.543867,-0.24821827
TEST_02157,2.5694616,0.5657988,-0.4627111
TEST_02158,3.6630933,-1.3481044,0.3686779
TEST_02159,4.122723,1.6900945,-1.338873
TEST_02160,3.1111343,1.3376088,-0.5239574
TEST_02161,4.9284296,2.318608,0.008212976
TEST_02162,2.8185294,1.4803522,0.013186959
TEST_02163,3.495943,-1.352373,0.00089667644
TEST_02164,3.056015,1.3254219,-0.11338021
TEST_02165,2.670743,0.82398224,0.43636405
TEST_02166,4.599163,-0.5725897,1.0589563
TEST_02167,1.7194616,0.010008445,-0.4812583
TEST_02168,5.27554,0.76773316,1.3320014
TEST_02169,4.055222,0.012156129,-0.21313477
TEST_02170,3.1369474,-0.012873314,0.65138555
TEST_02171,2.1022985,-0.37731034,-0.4381935
TEST_02172,3.5006843,1.2099694,-1.0860403
TEST_02173,1.6712378,-0.51916474,0.088231385
TEST_02174,3.530026,1.2845625,1.3083816
TEST_02175,2.4162397,0.099271506,0.44183853
TEST_02176,0.9176286,-0.25607184,0.1802475
TEST_02177,2.4524477,-0.82196116,1.4372183
TEST_02178,4.545163,1.5528394,1.1207284
TEST_02179,3.9151165,0.8447482,0.95209104
TEST_02180,1.6230328,-0.30865493,0.7474376
TEST_02181,2.631176,-0.17411093,-0.8186034
TEST_02182,1.8743807,0.34596673,0.077080935
TEST_02183,4.339836,-0.36196023,-0.6215267
TEST_02184,1.9558899,-0.17664778,0.48147532
TEST_02185,1.1813827,-0.6319383,0.24480759
TEST_02186,1.1708798,-0.06251458,0.3946343
TEST_02187,3.6043324,-0.43076354,-0.033930007
TEST_02188,3.159208,-0.59779346,0.85269135
TEST_02189,3.782962,-1.5073762,0.25502208
TEST_02190,2.7948282,-0.14796586,0.25282213
TEST_02191,2.054293,-0.7801144,-0.22537065
TEST_02192,1.3542624,-0.20039405,0.2783385
TEST_02193,2.1791675,-0.61459637,-0.16768786
TEST_02194,2.0387251,-0.14628325,-0.010752866
TEST_02195,1.1149223,0.24692975,-0.15166064
TEST_02196,1.3707943,-0.39612225,0.22119072
TEST_02197,2.0555797,-0.8176879,-0.06186137
TEST_02198,3.5707734,0.5557053,1.2749643
TEST_02199,5.864771,-1.2050922,0.52469575
TEST_02200,4.111128,-0.10000482,0.13173345
TEST_02201,3.4515126,-0.5691874,0.54699844
TEST_02202,1.3124844,0.83413196,0.097886786
TEST_02203,3.5452235,0.9532426,-1.1441923
TEST_02204,1.3748658,-0.51534295,0.1385318
TEST_02205,2.7718859,-0.9727791,-0.8599778
TEST_02206,3.5139077,0.25200656,0.12318251
TEST_02207,1.961393,-0.28832486,0.13425177
TEST_02208,5.306922,0.9411062,0.08264136
TEST_02209,2.6880608,0.3115024,0.1245632
TEST_02210,2.6557777,0.3357598,-0.7615302
TEST_02211,4.394111,0.29248366,0.09601454
TEST_02212,1.3630145,0.020904962,0.3944274
TEST_02213,2.5359347,-0.20239623,0.2006145
TEST_02214,2.8029723,0.011158488,0.9701627
TEST_02215,2.0005934,0.11145289,0.56152505
TEST_02216,2.6061654,0.1653332,0.841653
TEST_02217,2.2112067,-0.032279767,0.8615462
TEST_02218,3.019901,1.0748465,1.5678587
TEST_02219,3.9953756,1.0424902,-0.6543305
TEST_02220,2.481774,-0.8897235,-0.61389905
TEST_02221,1.2293221,0.37995264,0.5125706
TEST_02222,1.9617455,-0.38365942,0.36508498
TEST_02223,3.8073056,0.6031422,0.9282014
TEST_02224,3.0893793,-0.021308117,-0.12053741
TEST_02225,1.6825107,0.9935915,0.2452327
TEST_02226,1.3941518,0.39840752,0.25204408
TEST_02227,3.3367624,0.47212446,0.38571298
TEST_02228,2.9370322,0.80204815,-0.39012367
TEST_02229,1.5211757,-0.591828,0.98883134
TEST_02230,4.011083,-1.4741668,0.22825077
TEST_02231,2.0968206,-0.3516426,0.13060096
TEST_02232,3.1121523,0.5634275,-0.08465075
TEST_02233,3.7884529,1.3540947,1.0264516
TEST_02234,3.5112188,0.32319978,1.3389585
TEST_02235,2.234162,-0.39163527,-0.047151215
TEST_02236,1.5092095,0.092704386,0.20445493
TEST_02237,3.4130085,-0.6168466,-1.1034992
TEST_02238,1.0892268,0.179729,-0.21196064
TEST_02239,3.2827752,1.4862756,-0.7374256
TEST_02240,4.277074,-1.8718024,0.87138
TEST_02241,5.137843,-1.0053234,0.688499
TEST_02242,1.1392342,-0.45890945,-0.5479889
TEST_02243,2.5830412,0.6397646,-0.036638103
TEST_02244,2.1489887,0.7913852,-0.027101135
TEST_02245,1.4802525,-0.20603026,-0.54625636
TEST_02246,2.3942358,-0.20138493,-0.13429104
TEST_02247,4.6696143,0.32962754,-0.1865209
TEST_02248,1.8551635,1.1849808,-0.6828459
TEST_02249,2.0180132,0.12852536,-0.35829583
TEST_02250,2.9000819,0.30578595,-0.7257066
TEST_02251,2.383195,-0.29337066,0.30127257
TEST_02252,4.1572237,-1.4482527,1.2398831
TEST_02253,1.5200083,0.035235263,0.1433028
TEST_02254,2.7747836,0.78061557,0.378053
TEST_02255,3.432037,0.34383652,0.27444068
TEST_02256,3.4254396,0.37513697,1.0020872
TEST_02257,3.1553366,0.8567485,-0.22620934
TEST_02258,2.339901,0.29451612,0.009896231
TEST_02259,4.1203065,1.025137,0.16135293
TEST_02260,2.8810785,-0.022551898,0.08203113
TEST_02261,3.1101086,-0.1496532,0.10317419
TEST_02262,2.3249333,0.067995615,-0.2986732
TEST_02263,3.983434,0.4124411,-0.06446956
TEST_02264,3.9415636,0.043170117,0.15561463
TEST_02265,3.655792,0.41474688,1.6800979
TEST_02266,1.310407,0.08819228,0.3153537
TEST_02267,3.2456763,-0.14161715,-0.37741795
TEST_02268,2.05647,0.41176265,0.2986358
TEST_02269,4.8433,-1.4130169,0.80884326
TEST_02270,3.207278,-1.4074205,0.4690017
TEST_02271,2.995864,0.95556605,-0.6440948
TEST_02272,2.7039545,0.48010296,0.5763109
TEST_02273,1.6298081,-0.8175967,0.19176382
TEST_02274,3.4894361,0.017588485,-0.6755854
TEST_02275,0.97969437,-0.31162935,0.27419108
TEST_02276,3.7246575,-1.1169592,1.0098495
TEST_02277,3.810378,1.0394765,-0.18994504
TEST_02278,1.313037,-0.18998037,0.51706386
TEST_02279,4.515868,1.143241,-1.1747359
TEST_02280,3.9686027,0.76787615,-0.45200586
TEST_02281,3.2054787,-0.26444116,0.8871416
TEST_02282,4.220873,-0.50254816,-0.5361499
TEST_02283,2.2539644,0.42415494,0.09731268
TEST_02284,1.7318457,-0.4156599,0.2974261
TEST_02285,2.6591105,-1.029575,0.29107785
TEST_02286,4.618135,0.19640365,0.28651658
TEST_02287,3.839973,0.8794701,-0.41287977
TEST_02288,1.1682614,-0.34253386,-0.103796214
TEST_02289,3.5777445,-0.12840195,-0.344751
TEST_02290,2.19105,-0.14965612,-0.24902117
TEST_02291,2.2027564,0.41837156,0.72966826
TEST_02292,1.3297157,-0.5546635,-0.15664524
TEST_02293,2.6835628,0.49435416,-0.28873923
TEST_02294,1.3219458,-0.7969254,-0.5297946
TEST_02295,2.6858392,0.52632284,-0.02781047
TEST_02296,2.4905822,-1.7969599,-0.17974968
TEST_02297,1.7852309,0.42376554,0.62064993
TEST_02298,2.22637,-0.95893073,0.42172313
TEST_02299,2.8186657,1.185476,0.16465804
TEST_02300,2.302894,-0.69506973,0.24218556
TEST_02301,2.1420596,-0.1771554,-0.3014871
TEST_02302,2.0365431,-0.33278355,-0.03979629
TEST_02303,1.5770538,0.08329131,0.10574672
TEST_02304,1.9995747,0.27270666,0.10724484
TEST_02305,2.5789135,-0.72644365,0.57751876
TEST_02306,2.7742293,0.45628482,0.1348288
TEST_02307,2.6139297,-0.5670675,0.4733704
TEST_02308,2.123228,-0.5480509,0.46121928
TEST_02309,2.8346565,-0.14717604,-0.36811766
TEST_02310,3.2781243,0.65017754,-0.36516738
TEST_02311,1.7896562,-0.96880513,-0.18081634
TEST_02312,2.2515433,-0.19810428,-0.11906467
TEST_02313,3.0801554,0.65688586,0.020520944
TEST_02314,2.7266912,-0.0015237257,0.13518609
TEST_02315,2.3683255,-0.7797367,-0.9440838
TEST_02316,4.0781484,0.6543304,0.38509586
TEST_02317,2.3592472,1.1855911,0.5822973
TEST_02318,3.0979528,-1.4740883,0.15237169
TEST_02319,5.742155,-1.0396956,0.36705035
TEST_02320,4.712574,-0.48980606,1.145765
TEST_02321,2.7505684,0.5547947,-0.11898859
TEST_02322,4.5896454,-0.15008323,-0.6378371
TEST_02323,2.4736807,-0.40876532,0.3125556
TEST_02324,2.5274994,-1.0049584,-0.85052854
TEST_02325,2.534347,-0.16408691,0.34392837
TEST_02326,4.7757797,-0.39875573,-0.14499512
TEST_02327,3.9953513,0.99502015,-0.52396125
TEST_02328,5.2342033,-0.3921337,0.35062593
TEST_02329,4.2346807,-0.59797955,-0.2268092
TEST_02330,1.1696832,-0.1540846,0.097697474
TEST_02331,1.5117793,-0.19680564,-0.20997451
TEST_02332,4.2876782,-1.4775078,1.9572272
TEST_02333,0.7092161,0.24291554,-0.19339097
TEST_02334,2.866593,-0.80180293,0.7016532
TEST_02335,3.1264868,-0.7777185,-0.46387005
TEST_02336,2.6677496,-1.4244826,-1.0162531
TEST_02337,3.043246,0.24641813,0.7402438
TEST_02338,3.3900797,-1.1299195,-0.726154
TEST_02339,2.9858613,0.7603922,0.5847025
TEST_02340,1.3566294,0.23328751,0.4157883
TEST_02341,1.6696769,-0.3592239,0.68270296
TEST_02342,1.8302805,0.1313752,-0.14834839
TEST_02343,4.2994437,-0.4965636,0.27489296
TEST_02344,3.4445767,0.27190515,0.21947098
TEST_02345,4.942808,1.5697545,1.8274447
TEST_02346,1.5436075,0.7360829,-0.12877367
TEST_02347,2.8547459,0.4196237,0.25915694
TEST_02348,2.869453,-1.1246552,-1.0019028
TEST_02349,2.6431632,1.8315203,1.4079002
TEST_02350,2.6034129,-0.63370156,0.74200845
TEST_02351,2.1701665,-0.78431624,-0.23127833
TEST_02352,2.4283164,-1.5674753,0.3838613
TEST_02353,2.10014,-0.6632661,-0.27696478
TEST_02354,2.2582726,-0.4063501,0.4189816
TEST_02355,1.1389319,-0.028450144,0.23388726
TEST_02356,3.8033018,1.7984161,1.480923
TEST_02357,2.1751273,-0.44039032,0.5506851
TEST_02358,3.4240549,-1.0224658,-0.76819825
TEST_02359,5.022106,-0.94014347,-0.17522565
TEST_02360,2.120225,0.6637278,-0.21243739
TEST_02361,1.9279284,1.3261039,-0.012668062
TEST_02362,3.9470413,0.7214306,0.03199766
TEST_02363,2.167169,-0.08481918,-0.6814191
TEST_02364,1.5631411,-0.10958043,0.20375344
TEST_02365,1.9363976,0.2084496,-0.07362103
TEST_02366,4.0783606,0.1140277,-0.39620817
TEST_02367,3.2297397,0.6926642,-0.22411348
TEST_02368,3.465779,0.38960493,-0.8958529
TEST_02369,3.3712022,-0.21230054,-0.3028652
TEST_02370,1.8614507,-0.22199109,0.39888564
TEST_02371,2.6027572,0.011427059,-0.3103221
TEST_02372,2.4182322,-0.39232326,-0.11771087
TEST_02373,2.8720274,-0.30680156,-0.5216546
TEST_02374,2.5456088,-0.93416876,1.1207634
TEST_02375,3.6103919,0.27888793,-0.07473717
TEST_02376,2.620478,0.09881976,0.84084105
TEST_02377,2.892649,-0.24976726,1.1530305
TEST_02378,2.08714,0.3411136,-0.36756507
TEST_02379,1.7157073,-0.9989038,0.5913743
TEST_02380,1.9267741,0.658968,0.10944351
TEST_02381,1.6213607,-0.4141974,-0.40257224
TEST_02382,1.6172509,0.35224932,0.3116749
TEST_02383,1.4539808,-0.19498496,0.3206972
TEST_02384,3.694343,-0.2940183,0.8168029
TEST_02385,2.348187,-1.8991013,-0.17544222
TEST_02386,1.761604,0.04262487,0.17028815
TEST_02387,2.6166523,0.27233866,0.30465472
TEST_02388,2.8606176,0.68591064,-0.72490805
TEST_02389,4.636464,0.031360384,0.99217856
TEST_02390,5.2635345,-0.17146587,1.0766938
TEST_02391,2.721604,0.3346412,0.6182309
TEST_02392,2.0977764,0.61875826,0.27050096
TEST_02393,2.7293053,1.4934236,0.80654055
TEST_02394,3.0813951,-0.06943702,0.45238173
TEST_02395,1.4636219,0.63592297,0.3523642
TEST_02396,2.2270393,0.7199042,0.004261352
TEST_02397,3.9825983,-1.0104975,0.43305793
TEST_02398,1.8307993,-0.342837,-0.53679675
TEST_02399,3.3618786,1.0933759,1.4826698
TEST_02400,3.122601,1.1911187,0.30927598
TEST_02401,3.5202832,-0.26596764,-0.8206038
TEST_02402,3.9861736,-0.8474968,-0.7682153
TEST_02403,1.90974,0.5468411,0.48586273
TEST_02404,3.0916257,0.90828,-0.75928074
TEST_02405,1.6314896,0.06679879,-0.009509683
TEST_02406,2.704699,0.63535255,0.14383668
TEST_02407,2.0126135,-0.86776114,0.07228475
TEST_02408,2.1627734,1.652397,-0.5149005
TEST_02409,2.851105,0.3876946,-0.5123186
TEST_02410,2.412446,-0.10593018,0.009919951
TEST_02411,1.6557398,0.3150397,-0.4265391
TEST_02412,1.5875577,-0.5278727,-0.37909782
TEST_02413,1.8008229,-0.4084203,0.29136443
TEST_02414,3.5049453,0.5327772,1.8647704
TEST_02415,2.0521405,-0.08488463,0.19162755
TEST_02416,1.5138385,-1.2537199,-0.22142172
TEST_02417,2.549723,-1.2993357,0.22497296
TEST_02418,5.1281915,0.37288338,1.402262
TEST_02419,3.0344381,1.5877995,-0.08894607
TEST_02420,2.7216594,0.2941822,0.34992322
TEST_02421,3.4621556,-0.11221584,0.3605454
TEST_02422,1.7592058,0.185144,0.23687872
TEST_02423,2.184928,0.8571625,-0.31800586
TEST_02424,3.2564871,-0.0869655,0.1355694
TEST_02425,2.1975853,0.022277743,1.1464814
TEST_02426,3.3706214,-0.7508197,-0.41852784
TEST_02427,1.9375415,0.014099471,0.64866793
TEST_02428,2.1386049,0.46438566,0.17951113
TEST_02429,3.5033,0.5279361,0.07881773
TEST_02430,2.0461624,0.36050183,0.104772076
TEST_02431,2.5482435,0.5826115,0.036984958
TEST_02432,2.267473,0.13776124,-0.4193165
TEST_02433,3.6940317,-0.1260297,0.5722685
TEST_02434,1.5539136,-0.040619098,0.040356215
TEST_02435,1.246892,0.43898773,0.2032574
TEST_02436,2.0086827,-0.2363523,0.6074441
TEST_02437,2.1260746,-1.1972573,0.08264781
TEST_02438,2.7806454,1.0022063,-0.21711531
TEST_02439,2.0765045,1.4801706,-0.62694395
TEST_02440,2.8481894,1.8141232,-0.66113096
TEST_02441,2.373166,1.8365399,-0.856568
TEST_02442,1.220629,-0.5836649,0.40283912
TEST_02443,2.0230694,1.9934859,0.86551267
TEST_02444,3.1696057,0.010907724,0.21776071
TEST_02445,1.9269903,0.4168368,-0.17188606
TEST_02446,1.174152,-0.2904674,-0.16189992
TEST_02447,1.7429984,0.1252034,-0.3828018
TEST_02448,3.5151052,-1.1879115,0.05637259
TEST_02449,2.1478665,0.46748158,0.12700278
TEST_02450,2.1439724,0.35189942,-0.061935253
TEST_02451,3.2749786,-0.06528687,-0.06606388
TEST_02452,4.7011657,1.4347835,0.6689584
TEST_02453,3.1107144,-0.22073853,0.3558985
TEST_02454,3.5683858,1.2570324,-1.1826742
TEST_02455,3.5381622,-1.1659216,1.1080889
TEST_02456,2.953664,1.1605583,0.28766248
TEST_02457,2.2242975,0.07838146,0.061139032
TEST_02458,4.485143,-1.3938481,-0.521157
TEST_02459,3.0218422,0.3269093,-0.6665054
TEST_02460,2.2611868,-0.055535004,0.6527004
TEST_02461,3.4441514,-0.25914165,1.0492414
TEST_02462,2.3965502,-0.33387816,0.35259673
TEST_02463,2.8963199,0.14963365,0.57096004
TEST_02464,3.742764,-0.078879274,0.29745153
TEST_02465,3.6606379,-0.39909503,0.47736832
TEST_02466,1.8770468,-0.5631514,0.67008156
TEST_02467,2.911888,0.20731823,-0.6281295
TEST_02468,2.4684076,-0.91017354,-0.5586796
TEST_02469,2.8166766,0.74871415,-1.1194654
TEST_02470,2.470289,-0.29988346,0.5795769
TEST_02471,3.107607,-1.1732162,0.5617113
TEST_02472,2.084022,-0.8334542,0.017607521
TEST_02473,3.3839176,-0.2732879,0.27963164
TEST_02474,2.0439768,-0.102137074,-0.009141674
TEST_02475,2.4137127,0.6224597,-0.37737226
TEST_02476,4.6448483,-1.5509763,-0.76560074
TEST_02477,3.1518197,-1.1831317,0.061315898
TEST_02478,3.663953,-0.09483284,0.93939966
TEST_02479,4.798155,0.39864084,-0.16165349
TEST_02480,4.0271916,-0.7203694,-1.1340725
TEST_02481,4.6386347,0.046677314,-0.52441067
TEST_02482,2.315517,0.47049564,-0.3467592
TEST_02483,2.0399995,1.0765342,0.33152667
TEST_02484,3.4173331,-0.056924958,-0.50831443
TEST_02485,1.8706108,0.7685586,-0.47378513
TEST_02486,2.7093809,-0.4659699,-0.8980075
TEST_02487,2.7486672,-0.8409776,-0.2679339
TEST_02488,5.4453497,-0.30281442,1.2089207
TEST_02489,2.0809095,-0.101721406,-0.055426616
TEST_02490,1.0924475,-0.17400314,0.09311998
TEST_02491,3.4990368,0.38961467,-0.64067906
TEST_02492,3.0491173,1.0749712,0.26543632
TEST_02493,2.5319943,0.34342477,0.2493292
TEST_02494,1.6724166,1.0349718,0.47251484
TEST_02495,3.4415512,-1.2721952,1.1808696
TEST_02496,2.7856655,-0.8298083,1.3373401
TEST_02497,3.2283597,1.5441418,-0.48564273
