id,x,y,z
TEST_01791,1.9436638,-0.2811658,0.085039884
TEST_01792,1.5137725,0.27298132,0.3722924
TEST_01793,3.2709532,1.2391788,1.6604275
TEST_01794,1.8914677,0.5317783,-0.009623438
TEST_01795,1.6537321,0.29996344,0.3522977
TEST_01796,1.2506535,0.3479121,0.48794663
TEST_01797,2.9922297,-0.53010124,0.04015597
TEST_01798,2.5215573,0.2563527,0.37529013
TEST_01799,1.790374,-0.8827651,0.44591284
TEST_01800,1.4215587,0.99942917,0.29373425
TEST_01801,3.1134348,-0.20611653,0.6203556
TEST_01802,1.5072004,0.6001761,0.7292061
TEST_01803,1.1691223,-0.5541696,-0.00469564
TEST_01804,1.940462,0.750846,-0.11938757
TEST_01805,1.6720091,0.35651082,-0.3540313
TEST_01806,4.211924,0.32746008,0.7157961
TEST_01807,3.423575,-1.3142529,0.6150748
TEST_01808,3.8306544,1.4800471,-0.35572332
TEST_01809,2.0377257,-0.11031537,-0.1700873
TEST_01810,1.685019,0.24399708,0.43667725
TEST_01811,2.2102127,0.06968767,-0.1651153
TEST_01812,1.603414,-1.1764722,0.091067985
TEST_01813,2.633255,-0.38485673,-0.6131485
TEST_01814,1.5069342,0.45486215,0.12130812
TEST_01815,1.0180293,0.027751297,-0.1867625
TEST_01816,2.045004,0.84256357,-0.89707464
TEST_01817,3.7561166,-0.18877554,0.5460007
TEST_01818,1.0397204,-0.112120196,0.01333539
TEST_01819,1.8004044,-0.9747135,-0.036363453
TEST_01820,2.1309373,0.067692995,0.56450784
TEST_01821,3.2222583,0.21986613,-0.21383081
TEST_01822,1.927718,0.7366094,0.39319196
TEST_01823,4.09175,0.29393494,0.6788455
TEST_01824,3.7323623,-0.68527746,-0.23355839
TEST_01825,3.223885,1.4755726,0.539483
TEST_01826,2.49329,-0.116924405,-0.16998143
TEST_01827,4.2555003,0.1600915,0.8622319
TEST_01828,3.122996,1.0524914,-0.6420088
TEST_01829,2.7059271,1.7903999,-0.46829027
TEST_01830,3.6285331,1.6882021,0.48564446
TEST_01831,1.9461664,-0.041545305,-0.17647211
TEST_01832,3.415298,-0.96641093,0.9999757
TEST_01833,3.0292318,0.76756924,-0.10077515
TEST_01834,2.0170555,-0.30066186,-0.06191582
TEST_01835,2.0947957,-0.38850677,-0.5566066
TEST_01836,1.7159687,0.563843,-0.5181583
TEST_01837,1.9726075,-0.29628158,0.27297914
TEST_01838,2.9574094,-1.6064104,-0.28235725
TEST_01839,3.2776303,-0.46050265,1.1303473
TEST_01840,4.8476334,-0.14092767,-0.83957773
TEST_01841,4.528967,-0.22634508,-0.5442126
TEST_01842,2.0931895,-1.2223696,-0.7221446
TEST_01843,2.3843668,-1.1891283,-0.048854038
TEST_01844,2.1145597,0.29106784,-0.55932355
TEST_01845,2.1707537,-0.15203011,-0.45184818
TEST_01846,2.2716897,0.33580744,-0.5557716
TEST_01847,4.8420277,-1.2803681,0.6389966
TEST_01848,5.6949997,-0.9955202,0.3851898
TEST_01849,4.40437,0.55479676,0.019363442
TEST_01850,2.4341807,-0.13870606,0.6565398
TEST_01851,2.7675939,0.03511327,-0.4851131
TEST_01852,1.7448181,-0.3061032,-0.6235819
TEST_01853,2.047374,-0.20890899,-0.007167918
TEST_01854,2.9528074,0.0056481315,0.5415183
TEST_01855,3.0583284,0.75857896,0.22380699
TEST_01856,1.2377892,0.5020609,0.31000608
TEST_01857,2.495101,-0.79050523,1.1543642
TEST_01858,2.9096985,0.8163277,0.3518888
TEST_01859,1.9290738,-0.9185504,0.20715849
TEST_01860,2.3854406,-0.46171725,-0.8606893
TEST_01861,1.6812942,0.53248316,0.48848975
TEST_01862,1.8974215,0.68266517,-0.16171765
TEST_01863,2.4318593,-0.08300313,0.32363203
TEST_01864,2.4276319,0.008583396,0.12115085
TEST_01865,3.7998297,0.0800105,0.858642
TEST_01866,3.0927913,0.6613208,0.33737412
TEST_01867,2.4458027,-0.559344,0.25028905
TEST_01868,3.1017191,-0.39178073,-0.053687878
TEST_01869,4.3573875,-0.7575547,0.2734739
TEST_01870,3.745606,0.7180031,0.65170646
TEST_01871,1.3220217,0.27704188,0.12655361
TEST_01872,2.4323988,0.6389233,0.7301958
TEST_01873,1.8195324,0.2780217,-0.2828293
TEST_01874,2.1470692,0.6042823,0.31404385
TEST_01875,1.8716273,0.06012272,0.5256541
TEST_01876,4.093371,-1.3881803,0.38029766
TEST_01877,3.1087224,1.2422844,-0.55883527
TEST_01878,2.8096454,-1.2371925,0.29612073
TEST_01879,5.1418147,-0.3882065,0.95751214
TEST_01880,4.6961284,-0.2009672,-0.5191788
TEST_01881,5.2985997,-1.0005779,1.2705795
TEST_01882,3.93127,0.578216,0.8360953
TEST_01883,2.317626,-1.5291321,0.28314188
TEST_01884,2.1014667,0.7858191,0.2510187
TEST_01885,1.118168,-0.14535904,-0.26107454
TEST_01886,1.54219,0.9807891,-0.45392758
TEST_01887,3.7996917,-1.3329331,-0.8734433
TEST_01888,4.4492126,1.9386953,0.162294
TEST_01889,1.2716458,-0.38386798,-0.16759476
TEST_01890,1.3958586,0.09579817,-0.130392
TEST_01891,2.1015167,-0.079332426,-0.8178969
TEST_01892,5.132326,-1.1926612,-0.8509486
TEST_01893,1.4456047,-0.2663742,0.19976372
TEST_01894,3.0912251,0.24893542,-1.2074496
TEST_01895,2.5036516,0.6319814,0.099656895
TEST_01896,2.704213,-0.23844235,0.77634907
TEST_01897,1.6418574,0.50126547,-0.39193952
TEST_01898,5.147024,-0.9845086,0.004959236
TEST_01899,1.9987576,1.3116467,0.32459658
TEST_01900,2.7675335,-0.24134138,0.3595606
TEST_01901,1.8477111,0.08670506,0.08789626
TEST_01902,2.2622886,0.26670626,-0.8492794
TEST_01903,1.3301368,0.36543563,0.36140355
TEST_01904,3.5362637,-0.32454726,-0.078263864
TEST_01905,1.2937201,-0.28598887,-0.37380776
TEST_01906,2.4915705,0.38717398,0.44546658
TEST_01907,3.618764,-0.47627407,-0.11096254
TEST_01908,2.8601267,-0.07613045,0.073096275
TEST_01909,3.7179706,-0.10823147,1.0699593
TEST_01910,2.3088605,-0.6665913,0.3122827
TEST_01911,3.0203047,-0.71354836,-0.0032170732
TEST_01912,1.1832119,0.03366692,-0.2039251
TEST_01913,1.8421777,0.7126892,-0.7419901
TEST_01914,3.3739,0.5372501,0.86483836
TEST_01915,1.7303777,-0.83655286,0.44387493
TEST_01916,2.3780327,0.22484377,-0.07779961
TEST_01917,3.037564,-0.5681398,0.33112803
TEST_01918,2.5979958,0.36911166,0.030325588
TEST_01919,4.8928137,1.0489305,-1.0746326
TEST_01920,4.358556,-0.8839338,0.50840735
TEST_01921,2.800402,0.24832624,0.63714933
TEST_01922,3.4382143,0.6416046,0.8860739
TEST_01923,2.478765,-0.9717041,-0.9840513
TEST_01924,2.8994231,-0.50427437,0.15126462
TEST_01925,2.3343468,0.35359824,0.18040405
TEST_01926,4.2784214,-0.1398731,0.16209932
TEST_01927,3.105548,-1.3694007,0.06640888
TEST_01928,1.341797,0.4745607,0.5886859
TEST_01929,3.6628363,-0.0035777213,0.37282872
TEST_01930,1.1763281,-0.1638535,-0.14413685
TEST_01931,4.3095703,0.4714755,-0.20384227
TEST_01932,3.6407344,-0.2898739,-0.24847928
TEST_01933,1.6592379,-0.26909715,-0.27277952
TEST_01934,1.7417632,0.12533501,-0.5240733
TEST_01935,2.9136474,0.59386146,-0.8105397
TEST_01936,1.1377001,0.1923343,-0.06110556
TEST_01937,2.6937113,0.34380418,0.29319078
TEST_01938,5.3132787,0.539099,0.37686682
TEST_01939,3.3916066,-1.0191402,0.25584817
TEST_01940,2.7319226,0.7938677,-0.086943924
TEST_01941,2.124623,0.45622942,-0.7017202
TEST_01942,1.6930951,0.31627133,0.2876746
TEST_01943,1.4212809,0.23304501,-0.19315833
TEST_01944,1.3097786,0.24623308,0.26836255
TEST_01945,2.04843,0.16591465,1.1030673
TEST_01946,1.9153377,-0.011418086,0.43474108
TEST_01947,3.9463017,0.1351589,0.0031249565
TEST_01948,1.957282,-0.578944,0.32555753
TEST_01949,3.2332,-0.8246802,0.25103393
TEST_01950,4.0048475,-0.21493909,-0.7623709
TEST_01951,2.8047526,0.5559667,-0.5691123
TEST_01952,2.6883037,1.4305638,-0.47621673
TEST_01953,1.6831174,-0.29836416,0.18596084
TEST_01954,2.6784325,-0.18907195,0.10830066
TEST_01955,1.9471941,-0.21124385,0.21878408
TEST_01956,1.6315278,0.6509913,0.4311254
TEST_01957,2.0820823,-0.038730927,0.42268777
TEST_01958,2.6680427,-0.54823613,-0.40268716
TEST_01959,3.9584937,-1.3579807,2.397802
TEST_01960,4.578052,0.4522735,0.96582717
TEST_01961,3.6349332,1.9862629,-0.61908317
TEST_01962,2.2586071,0.3430101,1.0383874
TEST_01963,1.7728812,0.40092212,-0.54209596
TEST_01964,3.3156521,0.6457894,-0.84716064
TEST_01965,2.0212045,1.1113857,-0.6756091
TEST_01966,1.3058249,0.7723759,-0.17596254
TEST_01967,4.103465,-0.31097588,0.16137289
TEST_01968,3.9399898,-0.3988313,0.72321695
TEST_01969,4.362482,-0.08258732,-0.98727095
TEST_01970,2.3827636,0.4428802,0.62868726
TEST_01971,3.2007194,-0.043665327,0.6272996
TEST_01972,4.882466,-0.007030716,-0.986566
TEST_01973,1.0357895,0.16602503,0.21303274
TEST_01974,3.294151,-0.62144965,1.0470648
TEST_01975,1.1984631,-0.18352199,0.41251376
TEST_01976,2.67061,-0.805871,-0.6525837
TEST_01977,3.6813948,2.2390273,-0.14000365
TEST_01978,5.6535244,0.52258354,0.72213423
TEST_01979,4.645044,1.3863492,0.035918385
TEST_01980,2.0828567,-0.81196415,-0.26419446
TEST_01981,3.1092007,-0.19754446,0.06686217
TEST_01982,1.9678862,-0.7703807,0.69483584
TEST_01983,2.6023004,0.406593,0.5061058
TEST_01984,1.5751512,-0.409809,-0.3236425
TEST_01985,4.864108,-0.1656215,-0.04483902
TEST_01986,2.719453,-0.33809206,0.45754477
TEST_01987,4.6713405,0.3896393,0.33611116
TEST_01988,2.389473,0.53302556,-0.3298582
TEST_01989,3.0968328,1.3923953,-0.76726
TEST_01990,4.9124155,0.7579599,1.5809948
TEST_01991,3.1795242,0.47457087,0.4584029
TEST_01992,2.00749,0.63515466,0.47213376
TEST_01993,2.7920296,0.09639111,0.19552414
TEST_01994,2.3364341,0.43439108,0.11756381
TEST_01995,1.7354333,-0.60475135,-0.099038504
TEST_01996,1.8812418,0.20439589,0.46173182
TEST_01997,2.0751169,0.22644776,-0.1832538
TEST_01998,2.7118237,1.5310397,1.0281963
TEST_01999,3.1634798,1.8959548,-0.8146101
TEST_02000,3.931811,-0.11089353,-0.60689414
TEST_02001,3.499877,0.295807,0.0045922585
TEST_02002,1.7855709,-1.4524091,0.4920271
TEST_02003,3.465345,-0.7130915,0.010436175
TEST_02004,4.03916,-0.69021714,-0.21272069
TEST_02005,2.230398,-0.083467446,-0.4003381
TEST_02006,4.30728,1.1191099,0.5984146
TEST_02007,3.0453339,-0.96730965,-0.02035308
TEST_02008,5.0754,1.6741652,0.009984115
TEST_02009,2.790609,0.37402004,0.46991885
TEST_02010,2.0069325,0.06500201,0.09151641
TEST_02011,2.452482,-0.34915543,-0.18753216
TEST_02012,3.040511,-0.80800396,0.112129115
TEST_02013,2.809144,0.20571709,-0.011133365
TEST_02014,3.3412125,0.063225366,1.2643815
TEST_02015,2.7220645,0.47878778,-0.19866589
TEST_02016,3.0287993,0.38545772,-0.5219676
TEST_02017,3.641373,-1.7693617,-0.444914
TEST_02018,3.4144228,-0.189177,-1.0417644
TEST_02019,3.6232839,0.9275452,0.9887319
TEST_02020,2.6918378,0.937369,0.87985396
TEST_02021,1.5015255,-0.22504236,-0.15147254
TEST_02022,1.1472079,-0.26925772,0.448014
TEST_02023,3.548172,-0.21440977,0.15680681
TEST_02024,2.458556,-0.22948273,-0.34763572
TEST_02025,1.3002486,0.35896492,-0.09800952
TEST_02026,1.6622466,-0.48291802,-0.3712244
TEST_02027,2.9463296,-0.24301803,0.92576957
TEST_02028,1.9790837,-0.14001061,0.21269576
TEST_02029,4.6848655,1.0952932,0.49430308
TEST_02030,1.9610728,-0.7905685,0.750015
TEST_02031,2.3526368,-0.14025563,-0.43176547
TEST_02032,3.802826,-0.33659327,1.9685402
TEST_02033,3.3304849,0.19375956,0.31409866
TEST_02034,2.1485486,-0.056583058,-0.1054274
TEST_02035,2.3545501,0.64705735,0.5506625
TEST_02036,4.1582017,1.770689,0.32542926
TEST_02037,1.5889182,0.34659064,0.22656436
TEST_02038,2.344191,0.9736817,0.966964
TEST_02039,2.658625,0.60737115,1.4024776
TEST_02040,4.247239,1.0132601,1.5776674
TEST_02041,3.219738,-2.5877988,-0.011772596
TEST_02042,4.732227,0.43333536,-0.5933033
TEST_02043,3.7530808,0.38158852,0.118531734
TEST_02044,3.397996,-1.6821619,1.3655815
TEST_02045,1.4434253,-0.4768448,-0.010491878
TEST_02046,4.502829,-0.78986675,1.1756951
TEST_02047,4.9886856,-1.1535019,-0.084770896
TEST_02048,2.841873,-0.8982053,-0.92329633
TEST_02049,2.834637,0.28618336,0.468657
TEST_02050,2.973353,0.39921895,0.15271077
TEST_02051,3.3752372,-0.06495533,0.09447488
TEST_02052,2.1324453,1.1007535,-0.7269043
TEST_02053,3.1217036,0.31683,0.22436878
TEST_02054,2.8653846,-0.18001774,0.79462206
TEST_02055,1.8788531,-0.6124688,0.30478993
TEST_02056,3.5767431,0.63026494,-0.4368514
TEST_02057,3.6926355,0.49522132,1.1631663
TEST_02058,2.9386156,1.5324577,1.109325
TEST_02059,2.7325141,-1.55085,-0.82950133
TEST_02060,1.1078273,-0.30055463,0.11436793
TEST_02061,3.0654783,0.46390936,0.8938494
TEST_02062,1.6210011,0.13252191,-0.09425518
TEST_02063,2.8216968,-0.66163397,0.46308222
TEST_02064,1.5132214,-0.049720474,0.24086154
TEST_02065,2.6189685,-0.1735536,0.2642869
TEST_02066,2.4136832,0.38514096,0.20686732
TEST_02067,3.9608276,0.45692337,0.5069591
TEST_02068,2.7905302,0.12596579,0.14671579
TEST_02069,3.2167149,1.2060536,0.5147467
TEST_02070,1.8238233,-0.6827166,-0.35751414
TEST_02071,2.5369048,0.9951789,-0.6687908
TEST_02072,2.8029013,1.567639,0.119405836
TEST_02073,2.9437232,-1.2768697,0.75636744
TEST_02074,2.786254,0.07051785,0.14483155
TEST_02075,1.8187611,0.3611336,0.32048613
TEST_02076,2.2096577,0.9031829,-0.4765018
TEST_02077,3.0936666,-1.1871176,0.014065803
TEST_02078,3.4452574,1.7299455,0.8489386
TEST_02079,5.144715,1.4045814,1.8732163
TEST_02080,2.7151465,1.4266777,0.5998115
TEST_02081,2.0666075,0.3561425,-0.6134619
TEST_02082,4.4753513,0.38241997,-0.53648937
TEST_02083,2.2269294,-0.22862749,0.63133174
TEST_02084,1.4472396,-0.0820165,0.1934235
TEST_02085,2.7442844,0.42819843,-0.126211
TEST_02086,3.3578062,-0.00028609764,0.96380055
TEST_02087,4.4479456,-0.59093964,-0.1636859
TEST_02088,1.2786511,-0.039786592,-0.28465238
TEST_02089,2.445648,-0.060953807,0.07570025
TEST_02090,2.6287222,0.5562034,0.08885072
TEST_02091,3.1952627,-0.1486413,0.55623007
TEST_02092,2.1640275,-0.9852947,-0.24260254
TEST_02093,2.4238183,-0.16792473,-0.0695025
TEST_02094,2.7156181,1.0502614,-1.0216608
TEST_02095,2.8298836,0.017476888,0.036636893
TEST_02096,1.63403,0.680894,0.8806562
TEST_02097,4.2775493,1.0517392,2.2202797
TEST_02098,4.8681507,-0.5649731,-0.179599
TEST_02099,3.8720133,-0.5707979,-0.437056
TEST_02100,2.7327907,0.0073577724,-0.78059506
TEST_02101,3.440585,0.009920084,-0.63180023
TEST_02102,1.8572624,0.32806015,-0.34680414
TEST_02103,4.3418703,0.1824463,0.62483287
TEST_02104,2.6314228,-0.17871758,0.38158652
TEST_02105,3.7269216,-0.9502432,1.3205612
TEST_02106,1.7395062,-0.6617612,-0.4843889
TEST_02107,2.3298645,-0.35522074,-0.42394453
TEST_02108,2.7752833,1.2820358,0.86931217
TEST_02109,1.7455952,-0.70777214,-0.3157198
TEST_02110,4.914436,-1.1002712,0.9770628
TEST_02111,3.4537935,-0.56286204,-0.27526572
TEST_02112,3.37807,0.5971318,0.44593507
TEST_02113,2.7897556,-1.0172489,0.6651838
TEST_02114,1.9557191,-0.39161795,-0.029304493
TEST_02115,1.7995017,0.24393173,-0.20218422
TEST_02116,1.4942123,-0.3317679,-0.12536351
TEST_02117,1.8982414,0.05502193,-0.17855707
TEST_02118,2.9502594,-0.7705195,0.7837437
TEST_02119,4.06755,1.1003063,0.64132935
TEST_02120,3.201816,1.6517175,1.037617
TEST_02121,1.3322821,0.88552475,0.0770411
TEST_02122,2.94894,-0.77328247,1.3901336
TEST_02123,1.7547874,0.4821142,-0.2807209
TEST_02124,2.673106,0.12382406,0.21363498
TEST_02125,2.2047396,-0.5348662,0.7530965
TEST_02126,1.7496724,0.9016816,0.2595259
TEST_02127,3.4605508,-0.12923983,1.2672391
TEST_02128,5.660844,-1.5256392,-0.69704956
TEST_02129,2.7860763,0.69261223,-0.1692897
TEST_02130,1.927198,0.38878006,-0.33265406
TEST_02131,2.6174252,-0.3294888,0.28687236
TEST_02132,3.6200786,1.392567,1.1849858
TEST_02133,3.144186,0.2776132,-0.11183205
TEST_02134,3.0690694,-1.2181093,0.05183959
TEST_02135,2.0552716,-0.09549309,0.061638437
TEST_02136,2.254501,-0.16483478,-0.30319655
TEST_02137,3.4936714,0.12213913,1.9518042
TEST_02138,4.0954275,0.98106843,-0.77466637
TEST_02139,1.1788623,-0.65999603,-0.16929406
TEST_02140,2.4579916,0.00890328,-0.012657739
TEST_02141,1.9492712,-0.17386608,-0.6148556
TEST_02142,1.7486221,0.012760165,0.47049472
TEST_02143,2.654595,0.2886187,-0.019084215
TEST_02144,2.6911798,-0.29125598,0.8458381
TEST_02145,1.6399158,0.091977045,0.012754533
TEST_02146,1.144202,0.110664725,0.33313727
TEST_02147,2.5532873,-0.645775,0.9638044
TEST_02148,2.4938817,-0.030416608,-0.08870724
TEST_02149,1.7793326,-0.21431604,-0.7457559
TEST_02150,1.184694,-0.17767188,0.24321803
TEST_02151,1.8444254,0.24995564,0.41033158
TEST_02152,3.374576,1.5450208,0.54755825
TEST_02153,2.9846053,1.3776844,-0.47300422
TEST_02154,2.7471843,0.17275521,-0.25878942
TEST_02155,1.8294433,-0.034683734,-0.5390967
TEST_02156,4.2024603,0.5420953,-0.2500672
TEST_02157,2.5686338,0.562953,-0.46278992
TEST_02158,3.663016,-1.3481807,0.36840007
TEST_02159,4.121277,1.6881459,-1.3408188
TEST_02160,3.1082785,1.3357178,-0.52457094
TEST_02161,4.9258265,2.3185503,0.0023956038
TEST_02162,2.8188624,1.48221,0.0075572943
TEST_02163,3.4928994,-1.3536111,-0.000106464606
TEST_02164,3.0562842,1.3250687,-0.1145928
TEST_02165,2.6628053,0.8189785,0.43215972
TEST_02166,4.5930705,-0.5694723,1.0600765
TEST_02167,1.71985,0.010371499,-0.48252133
TEST_02168,5.2701902,0.7618607,1.3304757
TEST_02169,4.0553017,0.010368399,-0.21532087
TEST_02170,3.1339936,-0.014420869,0.64931524
TEST_02171,2.1009076,-0.37715143,-0.43927097
TEST_02172,3.5035272,1.2060566,-1.0878034
TEST_02173,1.6700199,-0.5207214,0.086125106
TEST_02174,3.5264835,1.2830889,1.3061997
TEST_02175,2.4151793,0.09961367,0.43912312
TEST_02176,0.91563773,-0.2573898,0.17797104
TEST_02177,2.4504528,-0.8234286,1.4358137
TEST_02178,4.539915,1.5514542,1.1185201
TEST_02179,3.9133322,0.8432079,0.94979674
TEST_02180,1.6233511,-0.30978546,0.7443654
TEST_02181,2.631047,-0.17500904,-0.81890845
TEST_02182,1.8697091,0.34638608,0.07579699
TEST_02183,4.3424106,-0.36252555,-0.62371373
TEST_02184,1.9540997,-0.17657845,0.47734168
TEST_02185,1.1819984,-0.63229215,0.24386407
TEST_02186,1.1704928,-0.063269086,0.39156482
TEST_02187,3.6020439,-0.43149233,-0.03463901
TEST_02188,3.1556327,-0.5996832,0.84962314
TEST_02189,3.7809799,-1.50748,0.253991
TEST_02190,2.797948,-0.14682877,0.24995723
TEST_02191,2.0529485,-0.77838314,-0.22927749
TEST_02192,1.3513885,-0.20418969,0.27900642
TEST_02193,2.1847174,-0.6108038,-0.1682597
TEST_02194,2.0388503,-0.1468685,-0.010387816
TEST_02195,1.1106066,0.25006807,-0.15494272
TEST_02196,1.3690826,-0.39656746,0.22036923
TEST_02197,2.052424,-0.8227827,-0.06309096
TEST_02198,3.5653832,0.55301476,1.2725545
TEST_02199,5.8693624,-1.216328,0.5151086
TEST_02200,4.1098804,-0.10165937,0.13242579
TEST_02201,3.4497535,-0.569278,0.54474765
TEST_02202,1.3107494,0.8326946,0.093988374
TEST_02203,3.545129,0.9487174,-1.1505224
TEST_02204,1.375111,-0.51242036,0.13661657
TEST_02205,2.7704802,-0.9718285,-0.861615
TEST_02206,3.513735,0.25189415,0.12198865
TEST_02207,1.9623128,-0.28675368,0.1330197
TEST_02208,5.3080435,0.94068223,0.07498597
TEST_02209,2.681508,0.3069644,0.12577659
TEST_02210,2.655162,0.33406335,-0.7631785
TEST_02211,4.3856525,0.28654814,0.092489935
TEST_02212,1.35744,0.016978182,0.3878169
TEST_02213,2.5231142,-0.19922788,0.19338414
TEST_02214,2.80008,0.011658405,0.9667116
TEST_02215,1.998853,0.10950594,0.55925316
TEST_02216,2.6002665,0.15525688,0.8389933
TEST_02217,2.2033393,-0.029218763,0.85718185
TEST_02218,3.0166888,1.0722013,1.5635816
TEST_02219,3.9951828,1.0403936,-0.6556376
TEST_02220,2.4833272,-0.88951826,-0.614151
TEST_02221,1.2273166,0.3777569,0.51040035
TEST_02222,1.9597521,-0.38580114,0.3661077
TEST_02223,3.7944226,0.5927088,0.9306556
TEST_02224,3.0813901,-0.026899911,-0.12058223
TEST_02225,1.6816591,0.991281,0.24227808
TEST_02226,1.3925511,0.39681673,0.24938376
TEST_02227,3.3358517,0.47440028,0.38387352
TEST_02228,2.936148,0.7995402,-0.39173555
TEST_02229,1.519278,-0.5923739,0.98709166
TEST_02230,4.0114393,-1.4752984,0.22714014
TEST_02231,2.0935433,-0.35512432,0.12592867
TEST_02232,3.1168754,0.564644,-0.09078455
TEST_02233,3.7820463,1.3531616,1.0218195
TEST_02234,3.5085635,0.32106557,1.3365787
TEST_02235,2.2354567,-0.39044273,-0.0472939
TEST_02236,1.5091234,0.09394635,0.20453694
TEST_02237,3.4131224,-0.61664265,-1.1023027
TEST_02238,1.0889251,0.17730466,-0.21373016
TEST_02239,3.2823658,1.4869493,-0.7409894
TEST_02240,4.2781806,-1.8788581,0.87513834
TEST_02241,5.1347055,-1.0050515,0.68664426
TEST_02242,1.1401937,-0.46028316,-0.5496163
TEST_02243,2.583339,0.6302526,-0.042021923
TEST_02244,2.1482959,0.79276437,-0.028113114
TEST_02245,1.4804114,-0.20781043,-0.54800856
TEST_02246,2.3934162,-0.20185864,-0.13546905
TEST_02247,4.6699243,0.33101538,-0.19153719
TEST_02248,1.8555839,1.1843703,-0.6841102
TEST_02249,2.0170486,0.124437764,-0.36432394
TEST_02250,2.8993232,0.30384755,-0.7269989
TEST_02251,2.3831754,-0.29207465,0.29851002
TEST_02252,4.1536975,-1.4486763,1.2370163
TEST_02253,1.5187974,0.03330644,0.14114848
TEST_02254,2.7729728,0.7812433,0.37532473
TEST_02255,3.428186,0.34205705,0.2709183
TEST_02256,3.4230313,0.37208027,0.9956727
TEST_02257,3.153781,0.8549566,-0.22730489
TEST_02258,2.3382025,0.2927035,0.005171667
TEST_02259,4.1167316,1.0223331,0.1593442
TEST_02260,2.8740525,-0.023957279,0.07667291
TEST_02261,3.1161227,-0.14758463,0.104809634
TEST_02262,2.3220167,0.068058215,-0.3078354
TEST_02263,3.9817495,0.40874165,-0.066953495
TEST_02264,3.939681,0.039594926,0.15627573
TEST_02265,3.653115,0.4145553,1.676529
TEST_02266,1.3093648,0.08772626,0.3134066
TEST_02267,3.2470272,-0.14136486,-0.37766597
TEST_02268,2.05095,0.41386718,0.3011188
TEST_02269,4.841787,-1.4149302,0.81010336
TEST_02270,3.2063348,-1.4076751,0.46781367
TEST_02271,2.9972913,0.9502493,-0.64620686
TEST_02272,2.701961,0.48176306,0.57614154
TEST_02273,1.6270878,-0.818496,0.18641526
TEST_02274,3.4921212,0.01991472,-0.6738174
TEST_02275,0.97934616,-0.3122097,0.27221188
TEST_02276,3.724897,-1.1151642,1.0116878
TEST_02277,3.8096697,1.0305129,-0.19331878
TEST_02278,1.3125182,-0.19372405,0.5131365
TEST_02279,4.5056367,1.1395373,-1.178766
TEST_02280,3.9684289,0.76623166,-0.45371628
TEST_02281,3.2039168,-0.26656613,0.8845253
TEST_02282,4.2200437,-0.5012842,-0.5380777
TEST_02283,2.247436,0.41528046,0.091580644
TEST_02284,1.7231952,-0.40815982,0.2941423
TEST_02285,2.6572948,-1.0295533,0.28949377
TEST_02286,4.614293,0.19433433,0.28374746
TEST_02287,3.8339932,0.8738571,-0.41151923
TEST_02288,1.1680437,-0.34225377,-0.10560531
TEST_02289,3.576622,-0.12936927,-0.34502456
TEST_02290,2.192908,-0.14898044,-0.24745262
TEST_02291,2.199381,0.41624114,0.7267043
TEST_02292,1.3283954,-0.55686164,-0.15967889
TEST_02293,2.6735249,0.49090213,-0.28820032
TEST_02294,1.3221877,-0.7976761,-0.5311977
TEST_02295,2.6855772,0.5233595,-0.028923962
TEST_02296,2.4912217,-1.7978662,-0.18108061
TEST_02297,1.782294,0.42275658,0.61841035
TEST_02298,2.2286587,-0.96174765,0.42248556
TEST_02299,2.816291,1.1847652,0.16187109
TEST_02300,2.3023267,-0.69528013,0.24062653
TEST_02301,2.1410933,-0.17871375,-0.3033215
TEST_02302,2.0468254,-0.3329599,-0.04393851
TEST_02303,1.5751503,0.0814484,0.105560936
TEST_02304,1.9978502,0.27120456,0.103692956
TEST_02305,2.5764387,-0.7264131,0.57539445
TEST_02306,2.7676227,0.4568275,0.13364622
TEST_02307,2.6139803,-0.56752706,0.47151494
TEST_02308,2.122015,-0.55088305,0.45813897
TEST_02309,2.8339348,-0.14679414,-0.36915246
TEST_02310,3.2753608,0.6482029,-0.3679737
TEST_02311,1.7917018,-0.96640337,-0.1859199
TEST_02312,2.2548387,-0.19749987,-0.11955869
TEST_02313,3.079233,0.6549479,0.01910359
TEST_02314,2.716513,0.0029797442,0.12752125
TEST_02315,2.370093,-0.7794863,-0.9456414
TEST_02316,4.077618,0.653036,0.38430664
TEST_02317,2.351207,1.182769,0.5819818
TEST_02318,3.0992591,-1.4744756,0.15224315
TEST_02319,5.744055,-1.0424533,0.36644104
TEST_02320,4.710241,-0.49092355,1.1428581
TEST_02321,2.7494807,0.55437404,-0.12165308
TEST_02322,4.591605,-0.15075244,-0.63983816
TEST_02323,2.4724023,-0.40943918,0.30937618
TEST_02324,2.5332894,-1.0002683,-0.85070777
TEST_02325,2.5310957,-0.16356999,0.34206277
TEST_02326,4.780965,-0.39302224,-0.14461342
TEST_02327,3.9953134,0.99236596,-0.52513576
TEST_02328,5.2314296,-0.39444318,0.35385314
TEST_02329,4.2344913,-0.599686,-0.22744977
TEST_02330,1.1659806,-0.15528928,0.09512838
TEST_02331,1.5085152,-0.19820774,-0.21114929
TEST_02332,4.2840343,-1.4787133,1.9547262
TEST_02333,0.70894396,0.24241748,-0.19432873
TEST_02334,2.8571825,-0.80392486,0.69922566
TEST_02335,3.1271336,-0.77975845,-0.46560764
TEST_02336,2.6670265,-1.4259317,-1.0164397
TEST_02337,3.0416985,0.24555801,0.73772115
